Ax,Ay,Az,Gx,Gy,Gz,Label
0.042,-0.337,1.295,9.914,-114.118,-46.174,Yaw
-0.288,-0.369,1.167,-27.221,-153.913,-32.708,Yaw
-0.766,-0.349,0.735,-61.862,-120.181,-94.859,Yaw
-0.563,-0.103,0.662,-31.517,23.205,-193.296,Yaw
-0.284,-0.015,0.783,-4.349,86.774,-209.405,Yaw
-0.396,0.029,0.994,-34.807,60.104,-212.503,Yaw
-0.247,0.108,0.986,-52.535,74.270,-277.760,Yaw
1.874,0.682,0.840,-20.589,158.681,-263.681,Yaw
0.493,0.356,1.167,-26.495,-47.889,129.841,Yaw
0.433,0.221,1.193,-12.600,-28.936,261.599,Yaw
0.268,0.162,1.090,-0.752,6.545,250.574,Yaw
-0.165,0.078,1.063,7.613,-11.708,188.169,Yaw
0.133,0.057,1.054,5.530,-9.310,149.599,Yaw
0.169,0.107,1.024,10.535,-10.342,240.030,Yaw
-0.152,-0.033,1.025,22.129,-2.406,255.666,Yaw
-0.809,-0.222,1.032,13.519,1.689,86.030,Yaw
-0.338,0.096,0.889,-15.820,-22.628,-60.638,Yaw
-0.450,-0.288,1.083,10.395,-5.626,-266.332,Yaw
-0.525,0.113,1.023,-2.678,10.413,-286.685,Yaw
-0.284,0.270,1.165,-3.789,19.425,-286.685,Yaw
0.250,0.196,0.920,-4.585,-4.795,-286.685,Yaw
0.384,0.409,1.005,5.591,-12.119,-286.685,Yaw
0.748,0.576,0.918,44.774,-46.322,-276.491,Yaw
0.380,0.138,1.076,16.485,-16.826,-118.580,Yaw
0.399,0.288,1.010,8.172,2.301,159.574,Yaw
0.410,0.394,1.058,7.210,16.914,286.221,Yaw
0.132,0.759,0.954,-1.741,27.545,286.685,Yaw
-0.359,0.273,1.068,-2.634,24.684,286.685,Yaw
-1.785,-0.297,0.992,63.289,22.032,286.685,Yaw
-0.602,-0.531,1.136,74.366,11.909,269.631,Yaw
-0.345,0.154,1.003,-4.218,22.286,146.090,Yaw
-0.172,0.179,0.942,-34.536,10.684,72.914,Yaw
-0.317,0.078,1.101,-63.333,-25.253,-152.635,Yaw
-0.069,-0.052,1.227,-72.520,-58.870,-286.501,Yaw
-0.487,0.145,1.119,-29.146,20.379,-286.685,Yaw
0.148,0.755,1.092,-53.042,48.930,-286.685,Yaw
0.586,0.791,0.671,-4.673,35.621,-286.685,Yaw
0.537,0.723,0.808,87.596,-6.318,-286.685,Yaw
0.476,0.301,1.293,106.802,-78.400,-275.301,Yaw
0.454,-0.108,0.907,-8.365,2.310,0.018,Yaw
0.864,0.325,1.065,-3.614,23.109,286.685,Yaw
0.390,0.898,1.081,-13.615,32.891,286.685,Yaw
-0.251,0.709,0.798,-39.987,40.171,286.685,Yaw
-1.215,-0.352,1.155,12.163,-17.378,286.685,Yaw
-1.834,-0.645,0.889,-1.330,-5.801,286.685,Yaw
-0.444,-0.117,1.033,-4.139,-5.530,225.365,Yaw
-0.078,0.157,0.978,-14.823,-2.590,179.865,Yaw
-0.035,-0.019,1.023,27.589,28.157,126.079,Yaw
-0.251,0.026,1.061,-6.449,-5.863,-114.170,Yaw
-0.714,-0.120,1.119,-17.229,-4.235,-283.902,Yaw
0.087,0.245,1.117,-15.514,28.228,-286.685,Yaw
-0.080,0.726,1.136,-35.691,48.466,-286.685,Yaw
-0.178,0.361,0.891,-14.201,35.691,-286.685,Yaw
0.430,0.614,0.797,105.604,-24.763,-286.685,Yaw
0.348,0.599,1.115,54.329,-61.373,-286.685,Yaw
0.566,0.041,1.004,-34.877,-0.647,-156.021,Yaw
0.225,-0.007,1.009,-13.248,-1.041,-78.461,Yaw
0.547,0.202,1.009,-3.281,4.174,131.626,Yaw
0.637,0.502,1.059,7.989,12.932,286.685,Yaw
0.169,0.809,0.998,-9.118,32.515,286.685,Yaw
-0.160,0.889,1.034,-11.690,28.236,286.685,Yaw
-1.304,-0.065,1.086,14.009,-24.062,286.685,Yaw
-1.378,-0.380,0.994,24.544,-2.861,285.828,Yaw
-0.220,-0.365,0.965,-53.804,-22.794,197.697,Yaw
0.035,0.299,0.908,-19.705,-0.875,191.704,Yaw
0.090,0.112,0.983,16.538,1.321,129.762,Yaw
-0.554,-0.002,1.022,-2.704,-10.517,-114.205,Yaw
-0.690,-0.062,1.061,-15.986,5.617,-286.685,Yaw
-0.178,0.181,1.018,-8.592,28.140,-286.685,Yaw
0.129,0.451,1.166,-32.104,39.077,-286.685,Yaw
-0.036,0.321,0.990,-41.667,48.029,-286.685,Yaw
0.249,0.353,0.721,-11.296,46.095,-286.685,Yaw
0.400,0.323,0.934,99.085,-52.894,-286.685,Yaw
0.653,0.109,1.108,48.046,-30.642,-170.144,Yaw
0.446,0.144,0.976,1.592,-2.371,41.256,Yaw
0.592,0.355,1.003,10.386,2.161,216.151,Yaw
0.551,0.597,0.975,18.638,5.758,286.685,Yaw
0.071,1.039,1.007,-34.414,50.592,286.685,Yaw
-0.730,0.118,1.252,16.651,-22.776,286.685,Yaw
-1.592,-0.500,0.925,-7.446,-28.962,286.685,Yaw
-0.595,-0.174,0.993,-4.497,-11.130,194.696,Yaw
-0.058,0.019,1.020,-13.265,-8.873,155.943,Yaw
-0.306,0.074,0.953,-0.858,-3.281,120.418,Yaw
-0.450,-0.158,1.004,3.342,0.228,-41.554,Yaw
-0.685,-0.115,1.029,-9.852,11.034,-285.661,Yaw
-0.237,-0.001,1.265,-33.171,38.307,-286.685,Yaw
-0.159,0.474,1.248,-90.064,55.956,-286.685,Yaw
0.212,0.515,0.940,-65.118,58.739,-286.685,Yaw
0.108,0.778,0.616,67.655,27.046,-286.685,Yaw
0.658,0.634,1.457,131.854,-43.085,-286.685,Yaw
0.803,0.347,1.101,59.684,-36.732,-211.085,Yaw
0.345,0.092,0.947,0.429,-9.118,-132.020,Yaw
0.140,-0.089,1.005,3.211,11.261,150.378,Yaw
0.625,0.362,1.102,12.101,21.245,286.685,Yaw
0.539,0.780,0.961,4.366,24.885,286.685,Yaw
-0.504,0.821,0.977,-21.507,38.684,286.685,Yaw
-0.957,-0.384,1.100,30.782,-23.345,286.685,Yaw
-1.603,-0.474,0.979,7.910,-13.038,286.685,Yaw
-0.330,-0.251,1.072,6.309,1.006,244.947,Yaw
-0.103,0.080,0.938,-30.196,-13.562,174.134,Yaw
-0.306,-0.050,1.000,-19.696,-10.211,18.882,Yaw
-0.655,-0.100,1.115,-22.986,5.548,-243.617,Yaw
-0.230,-0.220,1.253,-48.659,21.403,-286.685,Yaw
0.288,0.043,1.357,-160.274,55.659,-286.685,Yaw
0.200,0.072,0.801,-174.160,112.560,-286.685,Yaw
0.099,0.315,0.732,64.225,111.475,-286.685,Yaw
-0.091,0.667,0.618,164.920,85.286,-286.685,Yaw
-0.098,0.559,0.626,224.551,17.929,-286.685,Yaw
0.903,-0.052,1.208,25.725,-193.961,-135.616,Yaw
0.796,-0.540,1.558,5.670,0.604,79.144,Yaw
0.490,0.408,1.020,6.379,1.732,175.166,Yaw
0.089,0.772,1.024,29.216,14.193,286.685,Yaw
-0.131,0.774,0.941,6.930,42.438,286.685,Yaw
-0.594,0.122,1.080,16.362,37.537,286.685,Yaw
-1.462,-0.831,1.099,-5.259,23.476,286.685,Yaw
-0.646,-0.259,1.039,-21.884,9.879,286.685,Yaw
0.192,0.073,0.945,-8.663,-31.850,280.000,Yaw
-0.093,-0.304,1.001,-0.289,-24.378,175.630,Yaw
-0.072,-0.169,1.026,-27.265,-8.295,24.124,Yaw
-0.502,-0.427,1.086,-47.600,3.929,-150.719,Yaw
-0.517,0.183,0.941,-91.350,35.000,-286.685,Yaw
-0.655,0.546,0.692,-45.316,72.984,-286.685,Yaw
-0.035,0.586,0.747,63.166,80.168,-286.685,Yaw
0.203,0.170,1.390,50.601,2.179,-286.685,Yaw
0.250,0.726,0.898,-41.134,27.799,-286.685,Yaw
0.413,0.668,0.870,25.051,-21.726,-286.685,Yaw
0.622,0.456,0.971,68.005,-47.705,-264.950,Yaw
0.412,0.069,1.109,41.160,9.774,-91.149,Yaw
0.258,0.196,0.843,-4.454,10.342,256.970,Yaw
0.624,0.465,1.228,-12.915,40.294,286.685,Yaw
0.071,0.721,1.028,-26.688,45.071,286.685,Yaw
-0.575,0.580,0.846,-2.074,8.365,286.685,Yaw
-0.791,-0.465,1.103,9.432,-14.814,286.685,Yaw
-1.599,-0.602,1.059,-35.131,-10.132,286.685,Yaw
-0.638,-0.202,0.908,-41.449,-16.975,163.188,Yaw
-0.061,0.306,0.801,-16.896,-1.636,14.551,Yaw
-0.058,0.141,0.982,8.435,0.254,-150.010,Yaw
-0.524,-0.419,1.177,1.102,13.466,-273.927,Yaw
-0.468,-0.359,1.343,-96.215,45.115,-286.685,Yaw
0.040,0.376,0.804,-127.146,89.950,-286.685,Yaw
-0.445,0.753,0.674,78.960,79.424,-286.685,Yaw
-0.323,0.710,0.516,165.410,57.347,-286.685,Yaw
0.497,0.568,1.250,119.656,-182.569,-286.685,Yaw
0.904,0.285,0.966,-14.849,-1.426,-127.505,Yaw
0.331,0.149,1.017,-6.501,4.620,51.415,Yaw
0.327,0.231,1.062,-0.516,12.355,230.545,Yaw
0.337,0.427,1.121,-9.511,29.575,286.685,Yaw
0.131,0.623,0.978,-39.751,36.636,286.685,Yaw
-0.166,0.752,0.798,-4.270,1.234,286.685,Yaw
-0.623,0.208,1.041,45.220,-16.984,286.685,Yaw
-1.486,-0.695,1.097,16.616,-9.310,286.685,Yaw
-0.882,-0.588,1.082,-7.044,-0.831,284.821,Yaw
-0.453,-0.190,0.946,-29.487,-4.935,213.570,Yaw
0.174,-0.619,0.530,178.736,286.685,-286.685,Shake
-0.809,-0.044,0.798,212.476,286.685,-286.685,Shake
-1.430,-0.297,0.781,144.357,286.676,-286.685,Shake
-1.283,0.159,0.687,58.126,100.056,-114.511,Shake
-0.598,0.295,1.015,-89.294,-180.600,232.785,Shake
-0.215,-0.032,0.979,-180.880,-219.931,286.685,Shake
-0.136,-0.871,0.969,-248.176,-216.431,286.685,Shake
0.640,-1.898,0.761,-198.992,-281.811,286.685,Shake
1.467,-1.011,0.388,-135.984,-237.475,-23.336,Shake
0.741,-1.172,0.548,53.077,107.660,-266.884,Shake
0.131,-0.751,0.535,206.605,285.600,-284.559,Shake
-0.909,-0.058,0.743,240.240,286.685,-286.685,Shake
-1.871,-0.239,0.843,194.425,286.685,-286.685,Shake
-1.357,0.216,0.634,99.391,36.654,-132.501,Shake
-0.470,0.487,1.058,-78.155,-215.688,285.696,Shake
-0.082,-0.070,0.959,-218.137,-242.428,286.685,Shake
-0.653,-1.352,0.700,-247.835,-273.158,286.685,Shake
0.956,-1.822,0.243,-241.106,-286.685,281.636,Shake
1.655,-1.288,0.241,-112.516,-73.885,-173.784,Shake
0.359,-1.206,0.346,219.249,256.436,-286.685,Shake
-0.383,-0.068,0.652,286.685,286.685,-286.685,Shake
-1.246,0.003,0.915,267.733,286.685,-286.685,Shake
-1.999,-0.453,0.671,134.881,284.987,-286.685,Shake
-1.476,0.717,0.979,55.562,-107.573,-69.230,Shake
-0.561,0.303,0.994,-87.902,-245.849,286.545,Shake
-0.124,-0.192,1.027,-150.544,-223.291,286.685,Shake
-0.489,-1.517,0.916,-180.224,-230.414,286.685,Shake
1.925,-1.203,0.914,-273.131,-286.685,284.174,Shake
1.520,-1.770,0.140,-101.596,19.285,-274.654,Shake
-0.204,-0.760,0.285,266.385,286.685,-286.685,Shake
-1.401,0.317,0.559,286.685,286.685,-286.685,Shake
-1.989,-0.374,0.655,245.997,286.685,-286.685,Shake
-1.999,0.170,0.312,42.140,105.324,-281.242,Shake
-0.881,0.891,1.055,-158.235,-281.671,250.521,Shake
-0.216,-0.367,1.060,-229.372,-286.685,286.685,Shake
-1.433,-1.965,0.912,-224.149,-286.685,286.685,Shake
1.336,-1.999,0.138,-283.999,-286.685,204.225,Shake
1.945,-1.856,-0.146,-140.018,-124.766,-276.894,Shake
0.210,-1.230,-0.048,239.365,285.854,-286.685,Shake
-1.983,0.204,0.380,286.685,286.685,-286.685,Shake
-1.999,0.008,0.486,273.744,286.108,-286.685,Shake
-1.720,1.812,1.159,-214.909,-278.443,197.470,Shake
-0.975,-0.290,1.064,-286.685,-286.685,286.685,Shake
-0.290,-1.518,0.895,-253.794,-286.685,286.685,Shake
1.897,-1.972,-0.606,-189.122,-286.685,286.685,Shake
1.959,-1.999,-0.390,108.272,44.118,-281.925,Shake
-0.936,0.234,0.003,286.685,286.685,-286.685,Shake
-1.979,1.043,0.594,286.685,286.685,-286.685,Shake
-1.999,-0.224,-0.042,240.599,202.536,-286.685,Shake
-1.747,1.009,0.254,-272.948,-281.750,87.395,Shake
-0.682,-0.576,1.141,-286.685,-275.573,286.685,Shake
-0.629,-1.377,1.216,-249.716,-241.806,286.685,Shake
1.453,-1.999,0.137,-276.763,-286.685,286.685,Shake
1.999,-1.999,-0.199,-11.524,-104.256,-210.516,Shake
-0.149,-0.851,0.141,286.685,286.685,-286.685,Shake
-1.999,1.203,0.760,286.685,283.850,-286.685,Shake
-1.999,1.115,0.475,-31.334,4.909,-285.679,Shake
-1.999,0.760,0.389,-277.777,-165.393,132.081,Shake
-1.384,-0.883,0.902,-282.581,-286.685,286.685,Shake
0.664,-1.999,0.824,-127.050,-286.685,286.685,Shake
1.999,-1.646,0.166,116.209,-283.815,188.773,Shake
1.949,-1.920,-0.456,116.533,135.695,-286.668,Shake
0.466,-0.627,-0.268,182.796,286.685,-286.685,Shake
-1.999,0.378,-0.153,285.731,286.685,-286.685,Shake
-1.999,0.453,0.472,79.511,191.004,-286.685,Shake
-1.991,0.612,0.672,-286.606,-272.668,261.240,Shake
-0.644,-0.701,1.314,-286.685,-270.480,286.685,Shake
-0.135,-1.999,0.416,-285.451,-286.685,286.685,Shake
1.999,-1.999,-0.754,-182.254,-286.685,286.466,Shake
1.999,-1.999,0.031,100.581,157.386,-284.611,Shake
-0.601,-0.694,0.211,286.685,286.685,-286.685,Shake
-1.999,0.243,0.552,286.685,286.685,-286.685,Shake
-1.999,0.487,0.183,-24.911,25.629,-286.685,Shake
-1.998,0.825,0.609,-257.416,-279.475,-80.430,Shake
-1.106,-0.391,0.464,-146.326,-286.685,286.685,Shake
-0.244,-1.043,0.805,-52.465,-220.570,286.685,Shake
0.406,-1.999,0.755,-134.295,-228.681,286.685,Shake
1.999,-1.002,1.013,-97.781,-135.459,96.215,Shake
1.690,-1.999,0.662,35.385,104.956,-286.685,Shake
0.169,-1.182,0.668,180.197,286.685,-286.685,Shake
-1.747,0.373,0.488,196.070,283.763,-286.685,Shake
-1.999,-0.452,0.536,117.486,114.170,-286.685,Shake
-1.813,0.536,0.354,-156.441,-122.150,-66.902,Shake
-1.343,-0.026,0.452,-206.929,-277.900,261.362,Shake
-0.219,-0.746,0.612,-114.266,-286.685,286.685,Shake
-0.258,-1.961,1.278,-103.460,-275.258,286.685,Shake
1.999,-1.390,-0.255,2.345,-106.024,270.095,Shake
1.573,-1.999,0.088,205.809,284.340,-286.685,Shake
-1.585,-0.841,1.233,286.685,286.685,-286.685,Shake
-1.999,0.161,0.341,286.685,286.160,-286.685,Shake
-1.999,-1.141,-0.087,229.268,145.889,-286.685,Shake
-1.982,0.990,0.604,58.091,-150.964,-126.744,Shake
-1.589,0.401,0.354,-194.967,-281.006,286.668,Shake
-0.294,-0.255,0.593,-174.484,-255.885,286.685,Shake
-0.282,-1.090,1.055,-186.664,-185.150,286.685,Shake
1.764,-1.999,-0.434,-278.950,-283.710,286.685,Shake
1.993,-1.985,0.298,-45.579,5.574,-252.411,Shake
-0.112,-1.405,0.840,251.326,283.736,-286.685,Shake
-0.521,-0.127,0.716,276.360,286.685,-286.685,Shake
-1.975,0.323,0.542,238.402,250.163,-286.685,Shake
-1.999,-0.852,0.328,91.997,106.662,-286.685,Shake
-1.461,0.892,0.650,-45.876,-193.060,8.129,Shake
-0.797,0.163,0.590,-174.554,-279.650,286.685,Shake
0.060,-0.796,0.718,-165.288,-239.015,286.685,Shake
-0.757,-1.999,0.779,-234.264,-250.723,286.685,Shake
1.999,0.425,1.395,-147.061,-194.539,124.232,Shake
0.754,-1.999,0.441,236.609,286.685,-286.685,Shake
-1.999,-0.238,1.072,286.685,286.685,-286.685,Shake
-1.999,-0.395,0.466,286.685,276.596,-286.685,Shake
-1.999,0.090,-0.081,266.175,-85.759,-260.706,Shake
-1.281,0.345,0.367,-24.465,-286.685,283.999,Shake
0.146,-0.899,0.184,-163.327,-286.169,286.685,Shake
-0.740,-1.999,0.691,-209.711,-280.735,286.685,Shake
1.999,-1.644,-1.365,-225.829,-236.460,197.085,Shake
1.999,-1.999,0.244,-69.711,174.878,-284.786,Shake
-0.753,-0.642,1.080,282.362,286.685,-286.685,Shake
-1.998,0.236,0.438,286.685,286.685,-286.685,Shake
-1.999,-1.045,0.570,248.509,80.622,-286.685,Shake
-1.914,1.010,0.768,101.027,-222.364,-49.245,Shake
-0.631,-0.398,0.417,-193.384,-286.685,286.685,Shake
-0.933,-1.681,0.738,-151.646,-286.685,286.685,Shake
1.899,-1.652,-1.402,-37.748,-286.685,286.554,Shake
1.994,-1.999,0.247,-15.943,74.454,-275.389,Shake
0.836,-1.475,0.610,160.458,286.641,-286.685,Shake
-1.138,0.875,0.878,255.929,286.685,-286.685,Shake
-1.999,-0.935,0.536,109.848,226.669,-286.685,Shake
-1.892,0.748,0.563,41.414,-19.250,-213.342,Shake
-1.141,0.124,0.839,-70.516,-283.185,286.685,Shake
-0.174,-1.068,0.636,-167.738,-286.685,286.685,Shake
-0.057,-1.999,-1.305,-239.671,-286.685,286.685,Shake
1.999,-1.855,0.014,-139.720,-132.738,-197.575,Shake
0.857,-0.639,0.314,208.819,286.685,-286.685,Shake
-0.898,0.099,0.667,224.613,286.685,-286.685,Shake
-1.999,-0.368,0.784,184.485,276.605,-286.685,Shake
-1.873,0.223,0.883,-4.209,-157.596,-62.816,Shake
-0.728,-0.298,0.925,-139.913,-286.685,286.685,Shake
-0.244,-0.928,0.767,-113.024,-286.685,286.685,Shake
0.380,-1.458,0.307,-65.879,-286.685,285.740,Shake
1.999,-0.781,0.480,-10.395,-137.077,11.078,Shake
1.299,-1.157,0.249,69.816,281.006,-286.685,Shake
-0.285,-0.018,0.811,114.783,286.685,-286.685,Shake
-1.452,0.049,1.061,45.894,286.081,-286.685,Shake
-1.937,-0.568,1.005,-0.674,217.193,-286.685,Shake
-1.533,0.117,1.010,5.810,-68.180,-68.512,Shake
-0.846,-0.125,0.904,-30.835,-260.260,233.258,Shake
-0.001,-0.346,0.815,-56.954,-285.600,286.685,Shake
0.229,-0.616,0.773,-52.351,-286.685,286.685,Shake
1.122,-0.490,0.776,-11.165,-265.737,227.946,Shake
1.164,-0.511,0.823,-8.339,-15.671,-81.454,Shake
0.334,-0.465,0.771,23.888,151.296,-74.961,Shake
0.044,-0.267,0.755,8.977,127.671,-22.645,Shake
-0.253,-0.195,0.876,-50.943,6.939,-23.109,Shake
-0.092,-0.142,0.940,-43.627,-19.600,-63.787,Shake
-0.144,-0.402,1.262,40.031,28.306,-0.262,Shake
-0.181,-0.095,1.240,31.325,27.431,33.057,Shake
0.267,-0.015,0.863,-2.109,-30.511,-41.431,Shake
1.131,-0.060,0.471,-24.237,-172.410,26.889,Shake
-0.099,-0.643,1.434,33.819,22.103,142.914,Shake
-0.194,-0.589,1.307,-1.120,86.380,152.372,Shake
-0.889,-0.159,0.846,-3.474,23.310,111.878,Shake
-0.438,-0.246,0.902,12.714,-67.524,-37.993,Shake
0.028,-0.210,0.712,-0.945,-105.315,-53.751,Shake
0.765,-0.365,0.694,15.321,-69.606,-33.215,Shake
-0.199,-0.554,1.142,39.270,-43.006,230.230,Shake
0.817,-0.863,0.967,7.271,-95.673,105.893,Shake
0.905,-0.896,0.769,8.636,26.372,-21.971,Shake
0.565,-0.537,0.731,28.831,93.144,-187.495,Shake
0.067,-0.229,0.608,46.077,197.348,-286.641,Shake
-0.708,-0.021,0.895,32.708,262.999,-286.685,Shake
-1.087,0.079,1.152,23.415,209.151,-282.188,Shake
-0.963,0.583,1.239,-7.805,60.699,-70.665,Shake
-0.915,0.266,1.290,-18.603,-75.346,225.234,Shake
-0.472,-0.165,1.123,-63.586,-199.307,286.685,Shake
-0.031,-0.466,0.922,-84.184,-259.866,286.685,Shake
0.615,-1.070,0.592,-68.416,-213.946,286.685,Shake
1.412,-1.369,0.364,-23.083,-109.620,158.156,Shake
1.068,-1.163,0.334,5.766,75.110,-178.605,Shake
0.381,-0.670,0.478,84.140,255.106,-286.685,Shake
-0.313,-0.221,0.716,109.060,286.685,-286.685,Shake
-1.512,-0.086,1.039,57.190,286.685,-286.685,Shake
-1.500,0.223,1.244,-22.225,127.243,-269.089,Shake
-1.077,0.361,1.250,-117.128,-123.777,48.711,Shake
-0.994,-0.021,1.044,-130.462,-214.322,226.774,Shake
-0.411,-0.362,0.837,-124.171,-233.354,286.685,Shake
0.138,-0.681,0.859,-101.964,-217.096,286.685,Shake
0.485,-1.610,0.196,-127.671,-265.913,286.685,Shake
1.433,-1.963,-0.116,-43.531,-108.448,129.071,Shake
0.787,-1.439,0.352,81.900,231.866,-279.457,Shake
0.137,-0.900,0.709,177.835,286.685,-286.685,Shake
-0.631,-0.136,1.118,167.414,286.685,-286.685,Shake
-1.679,-0.069,1.079,77.525,178.885,-286.685,Shake
-1.443,0.450,1.241,14.630,25.104,-252.674,Shake
-1.240,0.491,1.176,-32.856,-84.665,-10.938,Shake
-1.089,-0.091,0.796,-28.910,-204.356,239.908,Shake
-0.314,-0.369,0.656,-38.001,-225.304,286.685,Shake
0.017,-0.724,0.691,-54.757,-214.856,286.685,Shake
0.062,-1.293,0.617,-76.825,-246.269,286.685,Shake
1.296,-1.595,0.112,-64.741,-210.560,247.214,Shake
1.236,-1.589,0.262,-47.591,66.264,-214.883,Shake
0.438,-1.228,0.450,73.762,260.234,-284.069,Shake
0.058,-0.859,0.569,143.045,286.685,-286.685,Shake
-0.975,-0.191,0.868,151.025,286.685,-286.685,Shake
-1.999,-0.250,0.965,110.609,256.646,-286.685,Shake
-1.611,0.528,1.070,95.349,75.933,-230.641,Shake
-1.391,0.543,1.038,15.881,-119.674,173.224,Shake
-1.054,0.174,0.897,-23.782,-201.294,286.685,Shake
-0.092,-0.136,0.947,-71.698,-190.033,286.685,Shake
-0.204,-1.798,1.020,-151.602,-258.939,286.685,Shake
1.985,-1.989,-0.171,-162.409,-281.409,216.746,Shake
1.100,-1.984,-0.106,24.132,150.946,-283.544,Shake
0.267,-1.310,0.088,235.042,286.589,-286.685,Shake
-1.453,0.118,0.749,286.685,286.685,-286.685,Shake
-1.999,-0.155,0.840,233.844,212.931,-286.685,Shake
-1.876,1.265,1.212,84.262,-13.729,-284.891,Shake
-1.302,1.464,1.114,-65.791,-161.166,24.815,Shake
-1.081,0.145,0.718,-105.630,-225.881,286.685,Shake
-0.597,-0.808,0.777,-89.110,-216.090,286.685,Shake
-0.970,-1.999,0.901,-173.171,-286.659,286.685,Shake
1.955,-1.823,-0.264,-286.685,-286.388,221.541,Shake
1.851,-1.999,-0.611,-45.526,110.696,-286.685,Shake
0.414,-1.263,-0.245,245.586,286.685,-286.685,Shake
-1.018,0.313,0.595,286.685,286.685,-286.685,Shake
-1.999,-0.229,0.716,189.490,286.685,-286.685,Shake
-1.999,0.728,0.942,-27.081,104.064,-286.685,Shake
-1.330,1.165,0.951,-271.670,-278.259,114.450,Shake
-0.913,0.160,0.656,-218.277,-286.685,286.685,Shake
-0.448,-0.977,0.845,-89.854,-273.087,286.685,Shake
-0.672,-1.996,1.123,-84.621,-286.142,286.685,Shake
1.999,-1.170,0.174,-162.181,-279.974,222.967,Shake
1.048,-1.962,-0.162,-137.760,63.630,-286.685,Shake
0.142,-0.757,0.260,180.066,286.685,-286.685,Shake
-0.809,-0.013,0.661,283.929,286.685,-286.685,Shake
-1.951,0.006,0.795,219.966,286.650,-286.685,Shake
-1.997,-0.126,0.810,49.893,151.349,-286.685,Shake
-1.084,0.992,1.067,-134.557,-171.106,-49.009,Shake
-0.649,0.488,0.819,-200.988,-286.685,285.285,Shake
-0.162,-0.254,0.702,-159.679,-274.566,286.685,Shake
-0.225,-1.448,0.774,-91.823,-238.665,286.685,Shake
0.977,-1.999,-0.147,-22.435,-286.676,284.953,Shake
1.346,-1.106,0.741,-53.891,-48.982,-177.012,Shake
0.493,-1.176,0.284,-55.702,59.911,-254.992,Shake
0.265,-0.640,0.454,64.339,164.946,-248.684,Shake
-0.568,-0.050,0.731,123.882,285.854,-286.659,Shake
-1.286,-0.322,0.778,51.958,286.685,-286.685,Shake
-1.665,-0.278,1.014,-43.085,201.128,-286.396,Shake
-1.091,0.266,1.207,-115.202,-121.494,-74.296,Shake
-0.649,0.029,1.101,-120.033,-213.325,101.194,Shake
-0.315,-0.352,0.863,-37.783,-216.580,281.733,Shake
-0.015,-0.691,0.810,43.120,-165.742,286.685,Shake
0.193,-1.506,0.734,82.119,-164.106,286.685,Shake
0.647,-1.889,0.752,65.494,-150.553,182.026,Shake
1.143,-1.210,0.681,-57.855,-44.905,-119.359,Shake
0.674,-1.002,0.621,-56.857,35.945,-266.884,Shake
0.048,-0.628,0.714,28.368,107.327,-230.143,Shake
-0.336,-0.409,0.710,61.959,191.380,-286.256,Shake
-1.216,-0.397,0.716,91.534,237.738,-286.685,Shake
-1.330,-0.140,0.787,95.357,215.792,-285.215,Shake
-0.922,0.337,0.998,23.100,49.507,-101.806,Shake
-0.690,0.334,0.990,-48.309,-60.060,63.814,Shake
-0.459,-0.073,0.906,-87.552,-122.071,273.332,Shake
-0.109,-0.503,0.982,-43.216,-118.632,286.685,Shake
0.066,-1.116,1.002,-3.684,-115.325,286.685,Shake
0.839,-1.581,1.018,-60.375,-159.346,282.100,Shake
1.117,-1.396,0.705,-151.069,-150.929,55.143,Shake
1.139,-1.187,0.577,-30.634,3.062,-203.271,Shake
0.125,-0.712,0.621,195.239,221.664,-176.645,Shake
-0.441,-0.388,0.778,280.770,286.589,-277.410,Shake
-1.588,-0.209,0.826,266.035,267.706,-286.685,Shake
-1.819,-0.045,0.838,160.449,63.368,-286.685,Shake
-1.242,0.634,0.718,5.355,-126.543,-94.491,Shake
-1.002,0.346,0.653,-133.551,-172.139,171.876,Shake
-0.750,0.056,0.638,-126.473,-180.232,286.685,Shake
-0.089,-0.297,0.711,-97.125,-163.196,286.685,Shake
0.017,-1.262,0.839,-89.661,-137.952,286.685,Shake
1.397,-1.795,0.726,-130.025,-164.649,285.793,Shake
1.373,-1.892,0.605,-121.677,-27.799,-127.444,Shake
0.551,-1.346,0.596,-9.065,125.283,-240.048,Shake
0.070,-1.165,0.581,85.452,204.330,-271.880,Shake
-0.849,-0.656,0.514,176.872,286.685,-286.685,Shake
-1.999,-0.570,0.656,166.005,286.685,-286.685,Shake
-1.999,-0.205,0.920,78.820,137.410,-286.685,Shake
-1.610,0.869,1.212,-62.020,-202.676,-77.228,Shake
-1.202,0.408,0.951,-57.435,-264.740,226.179,Shake
-0.365,-0.067,0.677,53.585,-207.576,286.685,Shake
-0.095,-0.977,0.783,72.109,-109.104,286.685,Shake
-0.341,-1.999,1.060,29.925,-238.367,286.685,Shake
1.997,-1.418,1.060,-89.372,-224.271,100.074,Shake
1.235,-1.819,0.310,-124.338,27.983,-286.685,Shake
-0.462,-0.840,0.333,155.811,286.142,-286.685,Shake
-1.987,-0.107,0.771,282.555,286.685,-286.685,Shake
-1.999,-0.833,0.649,272.195,281.356,-286.685,Shake
-1.944,1.997,1.189,52.605,-187.443,-190.592,Shake
-1.386,0.247,0.408,-135.572,-286.685,286.685,Shake
-0.347,-0.884,0.417,-11.148,-240.835,286.685,Shake
0.801,-1.999,0.552,49.123,-274.277,286.685,Shake
